pattern,metric_name,input_type,size,run_id,elapsed_sec,status
short-bursts,taf,binary,1048576,3,2596.9282085914165,ok
short-bursts,taf,binary,1048576,4,2600.6165839713067,ok
short-bursts,td,binary,256,0,0.0004676887765526,ok
short-bursts,td,binary,256,1,0.0004164110869169,ok
short-bursts,td,binary,256,2,0.0004146182909607,ok
short-bursts,td,binary,256,3,0.0004122396931052,ok
short-bursts,td,binary,256,4,0.0004134383052587,ok
short-bursts,td,binary,512,0,0.0005253190174698,ok
short-bursts,td,binary,512,1,0.0004975330084562,ok
short-bursts,td,binary,512,2,0.0005003549158573,ok
short-bursts,td,binary,512,3,0.0004984987899661,ok
short-bursts,td,binary,512,4,0.000499271787703,ok
short-bursts,td,binary,1024,0,0.0007785037159919,ok
short-bursts,td,binary,1024,1,0.0007938416674733,ok
short-bursts,td,binary,1024,2,0.0008278619498014,ok
short-bursts,td,binary,1024,3,0.0008288761600852,ok
short-bursts,td,binary,1024,4,0.0008275303989648,ok
short-bursts,td,binary,2048,0,0.0012395428493618,ok
short-bursts,td,binary,2048,1,0.0012581143528223,ok
short-bursts,td,binary,2048,2,0.0012750271707773,ok
short-bursts,td,binary,2048,3,0.0012579225003719,ok
short-bursts,td,binary,2048,4,0.0012448504567146,ok
short-bursts,td,binary,4096,0,0.0021702954545617,ok
short-bursts,td,binary,4096,1,0.0021454561501741,ok
short-bursts,td,binary,4096,2,0.0021732402965426,ok
short-bursts,td,binary,4096,3,0.0021595768630504,ok
short-bursts,td,binary,4096,4,0.0021421844139695,ok
short-bursts,td,binary,8192,0,0.0039496766403317,ok
short-bursts,td,binary,8192,1,0.0040198452770709,ok
short-bursts,td,binary,8192,2,0.0039509339258074,ok
short-bursts,td,binary,8192,3,0.0040062088519334,ok
short-bursts,td,binary,8192,4,0.0039502065628767,ok
short-bursts,td,binary,16384,0,0.0074307098984718,ok
short-bursts,td,binary,16384,1,0.0083115622401237,ok
short-bursts,td,binary,16384,2,0.0074312221258878,ok
short-bursts,td,binary,16384,3,0.0075583243742585,ok
short-bursts,td,binary,16384,4,0.0074441591277718,ok
short-bursts,td,binary,32768,0,0.015217007137835,ok
short-bursts,td,binary,32768,1,0.0154124414548277,ok
short-bursts,td,binary,32768,2,0.015226419083774,ok
short-bursts,td,binary,32768,3,0.0154239796102046,ok
short-bursts,td,binary,32768,4,0.0151899885386228,ok
short-bursts,td,binary,65536,0,0.0297996783629059,ok
short-bursts,td,binary,65536,1,0.0302297826856374,ok
short-bursts,td,binary,65536,2,0.0297932438552379,ok
short-bursts,td,binary,65536,3,0.0302925379946827,ok
short-bursts,td,binary,65536,4,0.0297922417521476,ok
short-bursts,td,binary,131072,0,0.0595532432198524,ok
short-bursts,td,binary,131072,1,0.0603669611737132,ok
short-bursts,td,binary,131072,2,0.0595523361116647,ok
short-bursts,td,binary,131072,3,0.0604400774464011,ok
short-bursts,td,binary,131072,4,0.0595053052529692,ok
short-bursts,td,binary,262144,0,0.1079196678474545,ok
short-bursts,td,binary,262144,1,0.0968465572223067,ok
short-bursts,td,binary,262144,2,0.0954476920887827,ok
short-bursts,td,binary,262144,3,0.097413120791316,ok
short-bursts,td,binary,262144,4,0.0954245962202549,ok
short-bursts,td,binary,524288,0,0.1913052052259445,ok
short-bursts,td,binary,524288,1,0.1938638407737016,ok
short-bursts,td,binary,524288,2,0.1915524685755372,ok
short-bursts,td,binary,524288,3,0.1941549330949783,ok
short-bursts,td,binary,524288,4,0.1911642588675022,ok
short-bursts,td,binary,1048576,0,0.3840279439464211,ok
short-bursts,td,binary,1048576,1,0.389936032705009,ok
short-bursts,td,binary,1048576,2,0.3841460375115275,ok
short-bursts,td,binary,1048576,3,0.3902389705181122,ok
short-bursts,td,binary,1048576,4,0.3838169509544968,ok
short-bursts,tdir,binary,256,0,0.0005883341655135,ok
short-bursts,tdir,binary,256,1,0.0004042498767375,ok
short-bursts,tdir,binary,256,2,0.000408143736422,ok
short-bursts,tdir,binary,256,3,0.0003912979736924,ok
short-bursts,tdir,binary,256,4,0.0003966027870774,ok
short-bursts,tdir,binary,512,0,0.0004918118938803,ok
short-bursts,tdir,binary,512,1,0.0004409439861774,ok
short-bursts,tdir,binary,512,2,0.0004467917606234,ok
short-bursts,tdir,binary,512,3,0.0004432750865817,ok
short-bursts,tdir,binary,512,4,0.0004413127899169,ok
short-bursts,tdir,binary,1024,0,0.0005348799750208,ok
short-bursts,tdir,binary,1024,1,0.0005019670352339,ok
short-bursts,tdir,binary,1024,2,0.0004949253052473,ok
short-bursts,tdir,binary,1024,3,0.000494779087603,ok
short-bursts,tdir,binary,1024,4,0.0004970273002982,ok
short-bursts,tdir,binary,2048,0,0.0006801057606935,ok
short-bursts,tdir,binary,2048,1,0.0006370358169078,ok
short-bursts,tdir,binary,2048,2,0.0006511379033327,ok
short-bursts,tdir,binary,2048,3,0.0006812112405896,ok
short-bursts,tdir,binary,2048,4,0.0006756680086255,ok
short-bursts,tdir,binary,4096,0,0.0009997719898819,ok
short-bursts,tdir,binary,4096,1,0.0009021125733852,ok
short-bursts,tdir,binary,4096,2,0.000888648442924,ok
short-bursts,tdir,binary,4096,3,0.0008546561002731,ok
short-bursts,tdir,binary,4096,4,0.0008547091856598,ok
short-bursts,tdir,binary,8192,0,0.001379101537168,ok
short-bursts,tdir,binary,8192,1,0.0013518761843442,ok
short-bursts,tdir,binary,8192,2,0.0013116216287016,ok
short-bursts,tdir,binary,8192,3,0.0013039950281381,ok
short-bursts,tdir,binary,8192,4,0.001352734863758,ok
short-bursts,tdir,binary,16384,0,0.0024975584819912,ok
short-bursts,tdir,binary,16384,1,0.0023554461076855,ok
short-bursts,tdir,binary,16384,2,0.0023841895163059,ok
short-bursts,tdir,binary,16384,3,0.0023328335955739,ok
short-bursts,tdir,binary,16384,4,0.0023735119029879,ok
short-bursts,tdir,binary,32768,0,0.0041383923962712,ok
short-bursts,tdir,binary,32768,1,0.003894941881299,ok
short-bursts,tdir,binary,32768,2,0.0038994010537862,ok
short-bursts,tdir,binary,32768,3,0.0039002588018774,ok
short-bursts,tdir,binary,32768,4,0.0038500847294926,ok
short-bursts,tdir,binary,65536,0,0.0077642183750867,ok
short-bursts,tdir,binary,65536,1,0.0073549915105104,ok
short-bursts,tdir,binary,65536,2,0.007351690903306,ok
short-bursts,tdir,binary,65536,3,0.0073063252493739,ok
short-bursts,tdir,binary,65536,4,0.0073736682534217,ok
short-bursts,tdir,binary,131072,0,0.0155656533315777,ok
short-bursts,tdir,binary,131072,1,0.015139015391469,ok
short-bursts,tdir,binary,131072,2,0.014917486347258,ok
short-bursts,tdir,binary,131072,3,0.01489719748497,ok
short-bursts,tdir,binary,131072,4,0.0150325875729322,ok
short-bursts,tdir,binary,262144,0,0.0311897033825516,ok
short-bursts,tdir,binary,262144,1,0.0298535879701375,ok
short-bursts,tdir,binary,262144,2,0.0297416392713785,ok
short-bursts,tdir,binary,262144,3,0.0297919167205691,ok
short-bursts,tdir,binary,262144,4,0.0299320174381136,ok
short-bursts,tdir,binary,524288,0,0.0627781841903925,ok
short-bursts,tdir,binary,524288,1,0.0596110448241233,ok
short-bursts,tdir,binary,524288,2,0.0593492416664958,ok
short-bursts,tdir,binary,524288,3,0.059425956569612,ok
short-bursts,tdir,binary,524288,4,0.0596684282645583,ok
short-bursts,tdir,binary,1048576,0,0.1264439355581998,ok
short-bursts,tdir,binary,1048576,1,0.1214462425559759,ok
short-bursts,tdir,binary,1048576,2,0.1215738859027624,ok
short-bursts,tdir,binary,1048576,3,0.1218044878914952,ok
short-bursts,tdir,binary,1048576,4,0.12151381932199,ok
short-bursts,ttf,binary,256,0,0.0008377758786082,ok
short-bursts,ttf,binary,256,1,0.0005661845207214,ok
short-bursts,ttf,binary,256,2,0.0005580019205808,ok
short-bursts,ttf,binary,256,3,0.0005574207752943,ok
short-bursts,ttf,binary,256,4,0.0006112745031714,ok
short-bursts,ttf,binary,512,0,0.0006382875144481,ok
short-bursts,ttf,binary,512,1,0.0005867900326848,ok
short-bursts,ttf,binary,512,2,0.0005864510312676,ok
short-bursts,ttf,binary,512,3,0.000586474314332,ok
short-bursts,ttf,binary,512,4,0.0005850493907928,ok
short-bursts,ttf,binary,1024,0,0.0006842762231826,ok
short-bursts,ttf,binary,1024,1,0.0006763450801372,ok
short-bursts,ttf,binary,1024,2,0.0006565432995557,ok
short-bursts,ttf,binary,1024,3,0.0006394833326339,ok
short-bursts,ttf,binary,1024,4,0.000631702132523,ok
short-bursts,ttf,binary,2048,0,0.000767215155065,ok
short-bursts,ttf,binary,2048,1,0.000722867436707,ok
short-bursts,ttf,binary,2048,2,0.0007797218859195,ok
short-bursts,ttf,binary,2048,3,0.000722212716937,ok
short-bursts,ttf,binary,2048,4,0.0007225889712572,ok
short-bursts,ttf,binary,4096,0,0.0009430348873138,ok
short-bursts,ttf,binary,4096,1,0.0009624091908335,ok
short-bursts,ttf,binary,4096,2,0.0009671729058027,ok
short-bursts,ttf,binary,4096,3,0.0008977837860584,ok
short-bursts,ttf,binary,4096,4,0.0008882032707333,ok
short-bursts,ttf,binary,8192,0,0.001330429688096,ok
short-bursts,ttf,binary,8192,1,0.0012930678203701,ok
short-bursts,ttf,binary,8192,2,0.0012666378170251,ok
short-bursts,ttf,binary,8192,3,0.0013009384274482,ok
short-bursts,ttf,binary,8192,4,0.0012966813519597,ok
short-bursts,ttf,binary,16384,0,0.0020201923325657,ok
short-bursts,ttf,binary,16384,1,0.0019551506265997,ok
short-bursts,ttf,binary,16384,2,0.0019370084628462,ok
short-bursts,ttf,binary,16384,3,0.0018405010923743,ok
short-bursts,ttf,binary,16384,4,0.001853690482676,ok
short-bursts,ttf,binary,32768,0,0.0034953756257891,ok
short-bursts,ttf,binary,32768,1,0.0032183760777115,ok
short-bursts,ttf,binary,32768,2,0.003238521516323,ok
short-bursts,ttf,binary,32768,3,0.0032176282256841,ok
short-bursts,ttf,binary,32768,4,0.0031649796292185,ok
short-bursts,ttf,binary,65536,0,0.0060719540342688,ok
short-bursts,ttf,binary,65536,1,0.0057253893464803,ok
short-bursts,ttf,binary,65536,2,0.0067144175991415,ok
short-bursts,ttf,binary,65536,3,0.0061393529176712,ok
short-bursts,ttf,binary,65536,4,0.0060936231166124,ok
short-bursts,ttf,binary,131072,0,0.0117867458611726,ok
short-bursts,ttf,binary,131072,1,0.0110225388780236,ok
short-bursts,ttf,binary,131072,2,0.0109813539311289,ok
short-bursts,ttf,binary,131072,3,0.0110655454918742,ok
short-bursts,ttf,binary,131072,4,0.0110882390290498,ok
short-bursts,ttf,binary,262144,0,0.0226931972429156,ok
short-bursts,ttf,binary,262144,1,0.0214341785758733,ok
short-bursts,ttf,binary,262144,2,0.0213649049401283,ok
short-bursts,ttf,binary,262144,3,0.0215322785079479,ok
short-bursts,ttf,binary,262144,4,0.0221454827114939,ok
short-bursts,ttf,binary,524288,0,0.0465437257662415,ok
short-bursts,ttf,binary,524288,1,0.0428082598373293,ok
short-bursts,ttf,binary,524288,2,0.0429799230769276,ok
short-bursts,ttf,binary,524288,3,0.0427797548472881,ok
short-bursts,ttf,binary,524288,4,0.0428074691444635,ok
short-bursts,ttf,binary,1048576,0,0.0951533718034625,ok
short-bursts,ttf,binary,1048576,1,0.0886100642383098,ok
short-bursts,ttf,binary,1048576,2,0.0886953538283705,ok
short-bursts,ttf,binary,1048576,3,0.088659512810409,ok
short-bursts,ttf,binary,1048576,4,0.0884989639744162,ok
short-bursts,vus_pr,continuous,256,0,0.1824221285060048,ok
short-bursts,vus_pr,continuous,256,1,0.1827231291681528,ok
short-bursts,vus_pr,continuous,256,2,0.1820858931168913,ok
short-bursts,vus_pr,continuous,256,3,0.1827706601470708,ok
short-bursts,vus_pr,continuous,256,4,0.1826327200978994,ok
short-bursts,vus_pr,continuous,512,0,0.3767412910237908,ok
short-bursts,vus_pr,continuous,512,1,0.3762935260310769,ok
short-bursts,vus_pr,continuous,512,2,0.3759758658707142,ok
short-bursts,vus_pr,continuous,512,3,0.3753697499632835,ok
short-bursts,vus_pr,continuous,512,4,0.37624685280025,ok
short-bursts,vus_pr,continuous,1024,0,0.72878422960639,ok
short-bursts,vus_pr,continuous,1024,1,0.7257969323545694,ok
short-bursts,vus_pr,continuous,1024,2,0.7267297003418207,ok
short-bursts,vus_pr,continuous,1024,3,0.7272612527012825,ok
short-bursts,vus_pr,continuous,1024,4,0.7260026410222054,ok
short-bursts,vus_pr,continuous,2048,0,1.3291951594874265,ok
short-bursts,vus_pr,continuous,2048,1,1.3241468900814652,ok
short-bursts,vus_pr,continuous,2048,2,1.3190133785828948,ok
short-bursts,vus_pr,continuous,2048,3,1.3240642957389357,ok
short-bursts,vus_pr,continuous,2048,4,1.320631692185998,ok
short-bursts,vus_pr,continuous,4096,0,2.561455122195184,ok
short-bursts,vus_pr,continuous,4096,1,2.5522505193948746,ok
short-bursts,vus_pr,continuous,4096,2,2.5539446687325835,ok
short-bursts,vus_pr,continuous,4096,3,2.5753597440198064,ok
short-bursts,vus_pr,continuous,4096,4,2.5597696099430323,ok
short-bursts,vus_pr,continuous,8192,0,5.346272442489862,ok
short-bursts,vus_pr,continuous,8192,1,5.311963715590537,ok
short-bursts,vus_pr,continuous,8192,2,5.328526601195335,ok
short-bursts,vus_pr,continuous,8192,3,5.312667670659721,ok
short-bursts,vus_pr,continuous,8192,4,5.301033869385719,ok
short-bursts,vus_pr,continuous,16384,0,10.598526967689397,ok
short-bursts,vus_pr,continuous,16384,1,10.576732742600145,ok
short-bursts,vus_pr,continuous,16384,2,10.60014293063432,ok
short-bursts,vus_pr,continuous,16384,3,10.570925160311162,ok
short-bursts,vus_pr,continuous,16384,4,10.604118657298386,ok
short-bursts,vus_pr,continuous,32768,0,21.205046389251947,ok
short-bursts,vus_pr,continuous,32768,1,21.327931289561093,ok
short-bursts,vus_pr,continuous,32768,2,21.25178052391857,ok
short-bursts,vus_pr,continuous,32768,3,21.33422887418419,ok
short-bursts,vus_pr,continuous,32768,4,21.24142012558877,ok
short-bursts,vus_pr,continuous,65536,0,42.28566383663565,ok
short-bursts,vus_pr,continuous,65536,1,42.30969886761159,ok
short-bursts,vus_pr,continuous,65536,2,42.17442733794451,ok
short-bursts,vus_pr,continuous,65536,3,42.24464215897024,ok
short-bursts,vus_pr,continuous,65536,4,42.34782219864428,ok
short-bursts,vus_pr,continuous,131072,0,84.89195841737092,ok
short-bursts,vus_pr,continuous,131072,1,84.92810260597616,ok
short-bursts,vus_pr,continuous,131072,2,84.81328396685421,ok
short-bursts,vus_pr,continuous,131072,3,84.65553685184568,ok
short-bursts,vus_pr,continuous,131072,4,84.88381272088736,ok
short-bursts,vus_pr,continuous,262144,0,170.53309855796397,ok
short-bursts,vus_pr,continuous,262144,1,170.4591578533873,ok
short-bursts,vus_pr,continuous,262144,2,170.8409449607134,ok
short-bursts,vus_pr,continuous,262144,3,171.28272564150393,ok
short-bursts,vus_pr,continuous,262144,4,170.75927056372166,ok
short-bursts,vus_pr,continuous,524288,0,345.2678676825017,ok
short-bursts,vus_pr,continuous,524288,1,343.6939396560192,ok
short-bursts,vus_pr,continuous,524288,2,345.6571738598868,ok
short-bursts,vus_pr,continuous,524288,3,345.2888628123328,ok
short-bursts,vus_pr,continuous,524288,4,344.60519116651267,ok
short-bursts,vus_pr,continuous,1048576,0,690.1960167353973,ok
short-bursts,vus_pr,continuous,1048576,1,690.4188066674396,ok
short-bursts,vus_pr,continuous,1048576,2,690.2544201556593,ok
short-bursts,vus_pr,continuous,1048576,3,689.010120164603,ok
short-bursts,vus_pr,continuous,1048576,4,692.4764474704862,ok
short-bursts,vus_roc,continuous,256,0,0.1833184044808149,ok
short-bursts,vus_roc,continuous,256,1,0.1825298443436622,ok
short-bursts,vus_roc,continuous,256,2,0.182905139401555,ok
short-bursts,vus_roc,continuous,256,3,0.1828707074746489,ok
short-bursts,vus_roc,continuous,256,4,0.1825036685913801,ok
short-bursts,vus_roc,continuous,512,0,0.3771663401275873,ok
short-bursts,vus_roc,continuous,512,1,0.374481676146388,ok
short-bursts,vus_roc,continuous,512,2,0.3790789600461721,ok
short-bursts,vus_roc,continuous,512,3,0.3775808252394199,ok
short-bursts,vus_roc,continuous,512,4,0.3777011670172214,ok
short-bursts,vus_roc,continuous,1024,0,0.7306454824283719,ok
short-bursts,vus_roc,continuous,1024,1,0.7261719712987542,ok
short-bursts,vus_roc,continuous,1024,2,0.7325773350894451,ok
short-bursts,vus_roc,continuous,1024,3,0.7239534519612789,ok
short-bursts,vus_roc,continuous,1024,4,0.7280003512278199,ok
short-bursts,vus_roc,continuous,2048,0,1.3269364079460502,ok
short-bursts,vus_roc,continuous,2048,1,1.327942194417119,ok
short-bursts,vus_roc,continuous,2048,2,1.3219146123155951,ok
short-bursts,vus_roc,continuous,2048,3,1.3197381841018796,ok
short-bursts,vus_roc,continuous,2048,4,1.3262646635994315,ok
short-bursts,vus_roc,continuous,4096,0,2.55155329592526,ok
short-bursts,vus_roc,continuous,4096,1,2.565140027552843,ok
short-bursts,vus_roc,continuous,4096,2,2.56974037270993,ok
short-bursts,vus_roc,continuous,4096,3,2.571135483682156,ok
short-bursts,vus_roc,continuous,4096,4,2.561783039942384,ok
short-bursts,vus_roc,continuous,8192,0,5.336550975218415,ok
short-bursts,vus_roc,continuous,8192,1,5.341417953372002,ok
short-bursts,vus_roc,continuous,8192,2,5.314338602125645,ok
short-bursts,vus_roc,continuous,8192,3,5.323775019496679,ok
short-bursts,vus_roc,continuous,8192,4,5.3114600740373135,ok
short-bursts,vus_roc,continuous,16384,0,10.602483964525163,ok
short-bursts,vus_roc,continuous,16384,1,10.548973523080347,ok
short-bursts,vus_roc,continuous,16384,2,10.587706490419803,ok
short-bursts,vus_roc,continuous,16384,3,10.619181644171476,ok
short-bursts,vus_roc,continuous,16384,4,10.576008865609763,ok
short-bursts,vus_roc,continuous,32768,0,21.259448342956603,ok
short-bursts,vus_roc,continuous,32768,1,21.262172213755548,ok
short-bursts,vus_roc,continuous,32768,2,21.250581660307944,ok
short-bursts,vus_roc,continuous,32768,3,21.237645312212408,ok
short-bursts,vus_roc,continuous,32768,4,21.273660495877262,ok
short-bursts,vus_roc,continuous,65536,0,42.421478749252856,ok
short-bursts,vus_roc,continuous,65536,1,42.27052248362452,ok
short-bursts,vus_roc,continuous,65536,2,42.30185113474727,ok
short-bursts,vus_roc,continuous,65536,3,42.26440690178424,ok
short-bursts,vus_roc,continuous,65536,4,42.413959885947406,ok
short-bursts,vus_roc,continuous,131072,0,84.79978901520371,ok
short-bursts,vus_roc,continuous,131072,1,84.87247497588396,ok
short-bursts,vus_roc,continuous,131072,2,84.64592917077243,ok
short-bursts,vus_roc,continuous,131072,3,84.8400770323351,ok
short-bursts,vus_roc,continuous,131072,4,84.92067074216902,ok
short-bursts,vus_roc,continuous,262144,0,170.85875649470836,ok
short-bursts,vus_roc,continuous,262144,1,170.93196491152048,ok
short-bursts,vus_roc,continuous,262144,2,170.84908971190453,ok
short-bursts,vus_roc,continuous,262144,3,170.6127192955464,ok
short-bursts,vus_roc,continuous,262144,4,170.9681925335899,ok
short-bursts,vus_roc,continuous,524288,0,343.8573778923601,ok
short-bursts,vus_roc,continuous,524288,1,345.50039762537926,ok
short-bursts,vus_roc,continuous,524288,2,343.4479169650004,ok
short-bursts,vus_roc,continuous,524288,3,345.1072347201407,ok
short-bursts,vus_roc,continuous,524288,4,344.86045756097883,ok
short-bursts,vus_roc,continuous,1048576,0,691.3561512455344,ok
short-bursts,vus_roc,continuous,1048576,1,690.352544343099,ok
short-bursts,vus_roc,continuous,1048576,2,693.0598479984328,ok
short-bursts,vus_roc,continuous,1048576,3,691.4013782441616,ok
short-bursts,vus_roc,continuous,1048576,4,691.7960248906165,ok
short-bursts,wdd,binary,256,0,0.0027505792677402,ok
short-bursts,wdd,binary,256,1,0.0024558808654546,ok
short-bursts,wdd,binary,256,2,0.0025627082213759,ok
short-bursts,wdd,binary,256,3,0.0025167129933834,ok
short-bursts,wdd,binary,256,4,0.0024713389575481,ok
short-bursts,wdd,binary,512,0,0.0047320490702986,ok
short-bursts,wdd,binary,512,1,0.0047570578753948,ok
short-bursts,wdd,binary,512,2,0.0046680970117449,ok
short-bursts,wdd,binary,512,3,0.0046649724245071,ok
short-bursts,wdd,binary,512,4,0.0046445373445749,ok
short-bursts,wdd,binary,1024,0,0.0089736171066761,ok
short-bursts,wdd,binary,1024,1,0.0088988319039344,ok
short-bursts,wdd,binary,1024,2,0.0090008145198225,ok
short-bursts,wdd,binary,1024,3,0.0089536579325795,ok
short-bursts,wdd,binary,1024,4,0.0089386850595474,ok
short-bursts,wdd,binary,2048,0,0.0173979941755533,ok
short-bursts,wdd,binary,2048,1,0.0173061676323413,ok
short-bursts,wdd,binary,2048,2,0.0172560634091496,ok
short-bursts,wdd,binary,2048,3,0.0173543617129325,ok
short-bursts,wdd,binary,2048,4,0.0174643564969301,ok
short-bursts,wdd,binary,4096,0,0.0341874230653047,ok
short-bursts,wdd,binary,4096,1,0.0340252630412578,ok
short-bursts,wdd,binary,4096,2,0.0341740353032946,ok
short-bursts,wdd,binary,4096,3,0.0342085706070065,ok
short-bursts,wdd,binary,4096,4,0.0338618215173482,ok
short-bursts,wdd,binary,8192,0,0.0686033982783556,ok
short-bursts,wdd,binary,8192,1,0.0683646844699978,ok
short-bursts,wdd,binary,8192,2,0.0681933239102363,ok
short-bursts,wdd,binary,8192,3,0.0692371949553489,ok
short-bursts,wdd,binary,8192,4,0.0680740149691701,ok
short-bursts,wdd,binary,16384,0,0.1382053419947624,ok
short-bursts,wdd,binary,16384,1,0.1364048207178712,ok
short-bursts,wdd,binary,16384,2,0.1378510892391204,ok
short-bursts,wdd,binary,16384,3,0.1371018150821328,ok
short-bursts,wdd,binary,16384,4,0.1359349554404616,ok
short-bursts,wdd,binary,32768,0,0.2712875790894031,ok
short-bursts,wdd,binary,32768,1,0.2731116842478513,ok
short-bursts,wdd,binary,32768,2,0.2714856080710888,ok
short-bursts,wdd,binary,32768,3,0.2721948632970452,ok
short-bursts,wdd,binary,32768,4,0.2716169506311416,ok
short-bursts,wdd,binary,65536,0,0.5533332005143166,ok
short-bursts,wdd,binary,65536,1,0.5474196430295706,ok
short-bursts,wdd,binary,65536,2,0.5393130658194423,ok
short-bursts,wdd,binary,65536,3,0.5472434666007757,ok
short-bursts,wdd,binary,65536,4,0.5413573579862714,ok
short-bursts,wdd,binary,131072,0,1.0858913222327828,ok
short-bursts,wdd,binary,131072,1,1.0857204794883728,ok
short-bursts,wdd,binary,131072,2,1.1008051866665485,ok
short-bursts,wdd,binary,131072,3,1.0913974307477474,ok
short-bursts,wdd,binary,131072,4,1.0777545683085918,ok
short-bursts,wdd,binary,262144,0,2.1597268590703607,ok
short-bursts,wdd,binary,262144,1,2.1688996450975537,ok
short-bursts,wdd,binary,262144,2,2.1629349682480097,ok
short-bursts,wdd,binary,262144,3,2.160569536499679,ok
short-bursts,wdd,binary,262144,4,2.186571317724884,ok
short-bursts,wdd,binary,524288,0,4.313229659572244,ok
short-bursts,wdd,binary,524288,1,4.333477537147701,ok
short-bursts,wdd,binary,524288,2,4.312018733471632,ok
short-bursts,wdd,binary,524288,3,4.326981211081147,ok
short-bursts,wdd,binary,524288,4,4.3487522872164845,ok
short-bursts,wdd,binary,1048576,0,8.63751919567585,ok
short-bursts,wdd,binary,1048576,1,8.674664914608002,ok
short-bursts,wdd,binary,1048576,2,8.65995962638408,ok
short-bursts,wdd,binary,1048576,3,8.63111713156104,ok
short-bursts,wdd,binary,1048576,4,8.662934713996947,ok
single-block,adc,binary,256,0,0.0006271880120038,ok
single-block,adc,binary,256,1,0.0005992380902171,ok
single-block,adc,binary,256,2,0.0005802009254693,ok
single-block,adc,binary,256,3,0.0005813045427203,ok
single-block,adc,binary,256,4,0.0005861110985279,ok
single-block,adc,binary,512,0,0.0005767000839114,ok
single-block,adc,binary,512,1,0.0006136465817689,ok
single-block,adc,binary,512,2,0.0006018606945872,ok
single-block,adc,binary,512,3,0.0006011137738823,ok
single-block,adc,binary,512,4,0.0006263293325901,ok
single-block,adc,binary,1024,0,0.0006006741896271,ok
single-block,adc,binary,1024,1,0.0006333524361252,ok
single-block,adc,binary,1024,2,0.000619581900537,ok
single-block,adc,binary,1024,3,0.0006173364818096,ok
single-block,adc,binary,1024,4,0.0006167786195874,ok
single-block,adc,binary,2048,0,0.0006505828350782,ok
single-block,adc,binary,2048,1,0.000699333846569,ok
single-block,adc,binary,2048,2,0.0006629256531596,ok
single-block,adc,binary,2048,3,0.0006609363481402,ok
single-block,adc,binary,2048,4,0.000798619352281,ok
single-block,adc,binary,4096,0,0.0008202409371733,ok
single-block,adc,binary,4096,1,0.000850879587233,ok
single-block,adc,binary,4096,2,0.000849924981594,ok
single-block,adc,binary,4096,3,0.0008626831695437,ok
single-block,adc,binary,4096,4,0.0008510900661349,ok
single-block,adc,binary,8192,0,0.0009842235594987,ok
single-block,adc,binary,8192,1,0.0010134251788258,ok
single-block,adc,binary,8192,2,0.0010052770376205,ok
single-block,adc,binary,8192,3,0.0010092612355947,ok
single-block,adc,binary,8192,4,0.0010065697133541,ok
single-block,adc,binary,16384,0,0.0016671018674969,ok
single-block,adc,binary,16384,1,0.0013958700001239,ok
single-block,adc,binary,16384,2,0.0014003794640302,ok
single-block,adc,binary,16384,3,0.0014000460505485,ok
single-block,adc,binary,16384,4,0.00140022020787,ok
single-block,adc,binary,32768,0,0.0020700395107269,ok
single-block,adc,binary,32768,1,0.0020826878026127,ok
single-block,adc,binary,32768,2,0.0020645316690206,ok
single-block,adc,binary,32768,3,0.0020509352907538,ok
single-block,adc,binary,32768,4,0.0020450251176953,ok
single-block,adc,binary,65536,0,0.0032336683943867,ok
single-block,adc,binary,65536,1,0.0030490336939692,ok
single-block,adc,binary,65536,2,0.0030425516888499,ok
single-block,adc,binary,65536,3,0.0030520856380462,ok
single-block,adc,binary,65536,4,0.0030454294756054,ok
single-block,adc,binary,131072,0,0.0065393643453717,ok
single-block,adc,binary,131072,1,0.0061701005324721,ok
single-block,adc,binary,131072,2,0.006131175905466,ok
single-block,adc,binary,131072,3,0.0061529530212283,ok
single-block,adc,binary,131072,4,0.0058469716459512,ok
single-block,adc,binary,262144,0,0.0111310118809342,ok
single-block,adc,binary,262144,1,0.0104460408911108,ok
single-block,adc,binary,262144,2,0.010454767383635,ok
single-block,adc,binary,262144,3,0.0104474071413278,ok
single-block,adc,binary,262144,4,0.010513856075704,ok
single-block,adc,binary,524288,0,0.0210276637226343,ok
single-block,adc,binary,524288,1,0.0208234302699565,ok
single-block,adc,binary,524288,2,0.020858546718955,ok
single-block,adc,binary,524288,3,0.0208212975412607,ok
single-block,adc,binary,524288,4,0.0208492605015635,ok
single-block,adc,binary,1048576,0,0.040881035849452,ok
single-block,adc,binary,1048576,1,0.0408941535279154,ok
single-block,adc,binary,1048576,2,0.040801515802741,ok
single-block,adc,binary,1048576,3,0.0408514747396111,ok
single-block,adc,binary,1048576,4,0.0408042194321751,ok
single-block,add,binary,256,0,0.0006038127467036,ok
single-block,add,binary,256,1,0.0004783971235156,ok
single-block,add,binary,256,2,0.0004658289253711,ok
single-block,add,binary,256,3,0.0004687635228037,ok
single-block,add,binary,256,4,0.0004734750837087,ok
single-block,add,binary,512,0,0.0005136961117386,ok
single-block,add,binary,512,1,0.0005106888711452,ok
single-block,add,binary,512,2,0.0005066245794296,ok
single-block,add,binary,512,3,0.0004719141870737,ok
single-block,add,binary,512,4,0.0004710173234343,ok
single-block,add,binary,1024,0,0.0005561085417866,ok
single-block,add,binary,1024,1,0.0005069086328148,ok
single-block,add,binary,1024,2,0.0005007637664675,ok
single-block,add,binary,1024,3,0.0005020843818783,ok
