metric,input_type,lower_is_better,taxonomy_root,taxonomy_leaf,taxonomy_path,reference_id,scenario_id,scenario_key,family,level_idx,level_factor,lead_steps,delay_steps,score_raw,score_oriented,base_score_oriented,score_gap,normalized_penalty,normalized_score
eds,binary,False,TEM,DPM,TEM/DPM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.00000000,0.00000000,0.47058824,0.47058824,0.88888889,0.11111111
eds,binary,False,TEM,DPM,TEM/DPM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.00000000,0.00000000,0.47058824,0.47058824,0.88888889,0.11111111
eds,binary,False,TEM,DPM,TEM/DPM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.00000000,0.00000000,0.47058824,0.47058824,0.88888889,0.11111111
eds,binary,False,TEM,DPM,TEM/DPM,r2_single_long,r2_single_long__on_time,on_time,on_time,0,0.00000000,0,0,0.48571429,0.48571429,0.48571429,0.00000000,0.00000000,1.00000000
eds,binary,False,TEM,DPM,TEM/DPM,r2_single_long,r2_single_long__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,1.00000000,1.00000000,0.48571429,-0.51428571,-0.97142857,1.97142857
eds,binary,False,TEM,DPM,TEM/DPM,r2_single_long,r2_single_long__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,1.00000000,1.00000000,0.48571429,-0.51428571,-0.97142857,1.97142857
eds,binary,False,TEM,DPM,TEM/DPM,r2_single_long,r2_single_long__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,1.00000000,1.00000000,0.48571429,-0.51428571,-0.97142857,1.97142857
eds,binary,False,TEM,DPM,TEM/DPM,r2_single_long,r2_single_long__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,1.00000000,1.00000000,0.48571429,-0.51428571,-0.97142857,1.97142857
eds,binary,False,TEM,DPM,TEM/DPM,r2_single_long,r2_single_long__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,1.00000000,1.00000000,0.48571429,-0.51428571,-0.97142857,1.97142857
eds,binary,False,TEM,DPM,TEM/DPM,r2_single_long,r2_single_long__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,0.02857143,0.02857143,0.48571429,0.45714286,0.86349206,0.13650794
eds,binary,False,TEM,DPM,TEM/DPM,r2_single_long,r2_single_long__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.00000000,0.00000000,0.48571429,0.48571429,0.91746032,0.08253968
eds,binary,False,TEM,DPM,TEM/DPM,r2_single_long,r2_single_long__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.00000000,0.00000000,0.48571429,0.48571429,0.91746032,0.08253968
eds,binary,False,TEM,DPM,TEM/DPM,r2_single_long,r2_single_long__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.00000000,0.00000000,0.48571429,0.48571429,0.91746032,0.08253968
eds,binary,False,TEM,DPM,TEM/DPM,r2_single_long,r2_single_long__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.00000000,0.00000000,0.48571429,0.48571429,0.91746032,0.08253968
eds,binary,False,TEM,DPM,TEM/DPM,r3_multi_short,r3_multi_short__on_time,on_time,on_time,0,0.00000000,0,0,0.50000000,0.50000000,0.50000000,0.00000000,0.00000000,1.00000000
eds,binary,False,TEM,DPM,TEM/DPM,r3_multi_short,r3_multi_short__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,1.00000000,1.00000000,0.50000000,-0.50000000,-0.94444444,1.94444444
eds,binary,False,TEM,DPM,TEM/DPM,r3_multi_short,r3_multi_short__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,1.00000000,1.00000000,0.50000000,-0.50000000,-0.94444444,1.94444444
eds,binary,False,TEM,DPM,TEM/DPM,r3_multi_short,r3_multi_short__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,1.00000000,1.00000000,0.50000000,-0.50000000,-0.94444444,1.94444444
eds,binary,False,TEM,DPM,TEM/DPM,r3_multi_short,r3_multi_short__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,1.00000000,1.00000000,0.50000000,-0.50000000,-0.94444444,1.94444444
eds,binary,False,TEM,DPM,TEM/DPM,r3_multi_short,r3_multi_short__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,1.00000000,1.00000000,0.50000000,-0.50000000,-0.94444444,1.94444444
eds,binary,False,TEM,DPM,TEM/DPM,r3_multi_short,r3_multi_short__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,0.33333333,0.33333333,0.50000000,0.16666667,0.31481481,0.68518519
eds,binary,False,TEM,DPM,TEM/DPM,r3_multi_short,r3_multi_short__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.00000000,0.00000000,0.50000000,0.50000000,0.94444444,0.05555556
eds,binary,False,TEM,DPM,TEM/DPM,r3_multi_short,r3_multi_short__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.00000000,0.00000000,0.50000000,0.50000000,0.94444444,0.05555556
eds,binary,False,TEM,DPM,TEM/DPM,r3_multi_short,r3_multi_short__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.00000000,0.00000000,0.50000000,0.50000000,0.94444444,0.05555556
eds,binary,False,TEM,DPM,TEM/DPM,r3_multi_short,r3_multi_short__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.00000000,0.00000000,0.50000000,0.50000000,0.94444444,0.05555556
eds,binary,False,TEM,DPM,TEM/DPM,r4_two_close,r4_two_close__on_time,on_time,on_time,0,0.00000000,0,0,0.47058824,0.47058824,0.47058824,0.00000000,0.00000000,1.00000000
eds,binary,False,TEM,DPM,TEM/DPM,r4_two_close,r4_two_close__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.82352941,0.82352941,0.47058824,-0.35294118,-0.66666667,1.66666667
eds,binary,False,TEM,DPM,TEM/DPM,r4_two_close,r4_two_close__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,1.00000000,1.00000000,0.47058824,-0.52941176,-1.00000000,2.00000000
eds,binary,False,TEM,DPM,TEM/DPM,r4_two_close,r4_two_close__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,1.00000000,1.00000000,0.47058824,-0.52941176,-1.00000000,2.00000000
eds,binary,False,TEM,DPM,TEM/DPM,r4_two_close,r4_two_close__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,1.00000000,1.00000000,0.47058824,-0.52941176,-1.00000000,2.00000000
eds,binary,False,TEM,DPM,TEM/DPM,r4_two_close,r4_two_close__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,1.00000000,1.00000000,0.47058824,-0.52941176,-1.00000000,2.00000000
eds,binary,False,TEM,DPM,TEM/DPM,r4_two_close,r4_two_close__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,0.29411765,0.29411765,0.47058824,0.17647059,0.33333333,0.66666667
eds,binary,False,TEM,DPM,TEM/DPM,r4_two_close,r4_two_close__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.11764706,0.11764706,0.47058824,0.35294118,0.66666667,0.33333333
eds,binary,False,TEM,DPM,TEM/DPM,r4_two_close,r4_two_close__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.00000000,0.00000000,0.47058824,0.47058824,0.88888889,0.11111111
eds,binary,False,TEM,DPM,TEM/DPM,r4_two_close,r4_two_close__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.00000000,0.00000000,0.47058824,0.47058824,0.88888889,0.11111111
eds,binary,False,TEM,DPM,TEM/DPM,r4_two_close,r4_two_close__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.00000000,0.00000000,0.47058824,0.47058824,0.88888889,0.11111111
eds,binary,False,TEM,DPM,TEM/DPM,r5_single_short,r5_single_short__on_time,on_time,on_time,0,0.00000000,0,0,0.48571429,0.48571429,0.48571429,0.00000000,0.00000000,1.00000000
eds,binary,False,TEM,DPM,TEM/DPM,r5_single_short,r5_single_short__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.60000000,0.60000000,0.48571429,-0.11428571,-0.21587302,1.21587302
eds,binary,False,TEM,DPM,TEM/DPM,r5_single_short,r5_single_short__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.68571429,0.68571429,0.48571429,-0.20000000,-0.37777778,1.37777778
eds,binary,False,TEM,DPM,TEM/DPM,r5_single_short,r5_single_short__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.77142857,0.77142857,0.48571429,-0.28571429,-0.53968254,1.53968254
eds,binary,False,TEM,DPM,TEM/DPM,r5_single_short,r5_single_short__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.88571429,0.88571429,0.48571429,-0.40000000,-0.75555556,1.75555556
eds,binary,False,TEM,DPM,TEM/DPM,r5_single_short,r5_single_short__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,1.00000000,1.00000000,0.48571429,-0.51428571,-0.97142857,1.97142857
eds,binary,False,TEM,DPM,TEM/DPM,r5_single_short,r5_single_short__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,0.45714286,0.45714286,0.48571429,0.02857143,0.05396825,0.94603175
eds,binary,False,TEM,DPM,TEM/DPM,r5_single_short,r5_single_short__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.37142857,0.37142857,0.48571429,0.11428571,0.21587302,0.78412698
eds,binary,False,TEM,DPM,TEM/DPM,r5_single_short,r5_single_short__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.28571429,0.28571429,0.48571429,0.20000000,0.37777778,0.62222222
eds,binary,False,TEM,DPM,TEM/DPM,r5_single_short,r5_single_short__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.20000000,0.20000000,0.48571429,0.28571429,0.53968254,0.46031746
eds,binary,False,TEM,DPM,TEM/DPM,r5_single_short,r5_single_short__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.11428571,0.11428571,0.48571429,0.37142857,0.70158730,0.29841270
eds,binary,False,TEM,DPM,TEM/DPM,r6_high_density,r6_high_density__on_time,on_time,on_time,0,0.00000000,0,0,0.50000000,0.50000000,0.50000000,0.00000000,0.00000000,1.00000000
eds,binary,False,TEM,DPM,TEM/DPM,r6_high_density,r6_high_density__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,1.00000000,1.00000000,0.50000000,-0.50000000,-0.94444444,1.94444444
eds,binary,False,TEM,DPM,TEM/DPM,r6_high_density,r6_high_density__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,1.00000000,1.00000000,0.50000000,-0.50000000,-0.94444444,1.94444444
eds,binary,False,TEM,DPM,TEM/DPM,r6_high_density,r6_high_density__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,1.00000000,1.00000000,0.50000000,-0.50000000,-0.94444444,1.94444444
eds,binary,False,TEM,DPM,TEM/DPM,r6_high_density,r6_high_density__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,1.00000000,1.00000000,0.50000000,-0.50000000,-0.94444444,1.94444444
eds,binary,False,TEM,DPM,TEM/DPM,r6_high_density,r6_high_density__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,1.00000000,1.00000000,0.50000000,-0.50000000,-0.94444444,1.94444444
eds,binary,False,TEM,DPM,TEM/DPM,r6_high_density,r6_high_density__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,0.00000000,0.00000000,0.50000000,0.50000000,0.94444444,0.05555556
eds,binary,False,TEM,DPM,TEM/DPM,r6_high_density,r6_high_density__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.00000000,0.00000000,0.50000000,0.50000000,0.94444444,0.05555556
eds,binary,False,TEM,DPM,TEM/DPM,r6_high_density,r6_high_density__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.00000000,0.00000000,0.50000000,0.50000000,0.94444444,0.05555556
eds,binary,False,TEM,DPM,TEM/DPM,r6_high_density,r6_high_density__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.00000000,0.00000000,0.50000000,0.50000000,0.94444444,0.05555556
eds,binary,False,TEM,DPM,TEM/DPM,r6_high_density,r6_high_density__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.00000000,0.00000000,0.50000000,0.50000000,0.94444444,0.05555556
etaf,binary,False,TEM,TMEM,TEM/TMEM,r1_sparse_two_short,r1_sparse_two_short__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
etaf,binary,False,TEM,TMEM,TEM/TMEM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.95238095,0.95238095,1.00000000,0.04761905,0.04761905,0.95238095
etaf,binary,False,TEM,TMEM,TEM/TMEM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.90909091,0.90909091,1.00000000,0.09090909,0.09090909,0.90909091
etaf,binary,False,TEM,TMEM,TEM/TMEM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.87719298,0.87719298,1.00000000,0.12280702,0.12280702,0.87719298
etaf,binary,False,TEM,TMEM,TEM/TMEM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.85714286,0.85714286,1.00000000,0.14285714,0.14285714,0.85714286
etaf,binary,False,TEM,TMEM,TEM/TMEM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000
etaf,binary,False,TEM,TMEM,TEM/TMEM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,0.97142857,0.97142857,1.00000000,0.02857143,0.02857143,0.97142857
etaf,binary,False,TEM,TMEM,TEM/TMEM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.94117647,0.94117647,1.00000000,0.05882353,0.05882353,0.94117647
etaf,binary,False,TEM,TMEM,TEM/TMEM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.85714286,0.85714286,1.00000000,0.14285714,0.14285714,0.85714286
etaf,binary,False,TEM,TMEM,TEM/TMEM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000
etaf,binary,False,TEM,TMEM,TEM/TMEM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000
etaf,binary,False,TEM,TMEM,TEM/TMEM,r2_single_long,r2_single_long__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
etaf,binary,False,TEM,TMEM,TEM/TMEM,r2_single_long,r2_single_long__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.94791667,0.94791667,1.00000000,0.05208333,0.05208333,0.94791667
etaf,binary,False,TEM,TMEM,TEM/TMEM,r2_single_long,r2_single_long__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.90909091,0.90909091,1.00000000,0.09090909,0.09090909,0.90909091
etaf,binary,False,TEM,TMEM,TEM/TMEM,r2_single_long,r2_single_long__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.90196078,0.90196078,1.00000000,0.09803922,0.09803922,0.90196078
etaf,binary,False,TEM,TMEM,TEM/TMEM,r2_single_long,r2_single_long__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.90196078,0.90196078,1.00000000,0.09803922,0.09803922,0.90196078
etaf,binary,False,TEM,TMEM,TEM/TMEM,r2_single_long,r2_single_long__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.90196078,0.90196078,1.00000000,0.09803922,0.09803922,0.90196078
etaf,binary,False,TEM,TMEM,TEM/TMEM,r2_single_long,r2_single_long__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,0.97468354,0.97468354,1.00000000,0.02531646,0.02531646,0.97468354
etaf,binary,False,TEM,TMEM,TEM/TMEM,r2_single_long,r2_single_long__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.93421053,0.93421053,1.00000000,0.06578947,0.06578947,0.93421053
etaf,binary,False,TEM,TMEM,TEM/TMEM,r2_single_long,r2_single_long__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.85714286,0.85714286,1.00000000,0.14285714,0.14285714,0.85714286
etaf,binary,False,TEM,TMEM,TEM/TMEM,r2_single_long,r2_single_long__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000
etaf,binary,False,TEM,TMEM,TEM/TMEM,r2_single_long,r2_single_long__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000
etaf,binary,False,TEM,TMEM,TEM/TMEM,r3_multi_short,r3_multi_short__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
etaf,binary,False,TEM,TMEM,TEM/TMEM,r3_multi_short,r3_multi_short__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.94250736,0.94250736,1.00000000,0.05749264,0.05749264,0.94250736
etaf,binary,False,TEM,TMEM,TEM/TMEM,r3_multi_short,r3_multi_short__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.90731599,0.90731599,1.00000000,0.09268401,0.09268401,0.90731599
etaf,binary,False,TEM,TMEM,TEM/TMEM,r3_multi_short,r3_multi_short__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.88290231,0.88290231,1.00000000,0.11709769,0.11709769,0.88290231
etaf,binary,False,TEM,TMEM,TEM/TMEM,r3_multi_short,r3_multi_short__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.85714286,0.85714286,1.00000000,0.14285714,0.14285714,0.85714286
etaf,binary,False,TEM,TMEM,TEM/TMEM,r3_multi_short,r3_multi_short__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000
etaf,binary,False,TEM,TMEM,TEM/TMEM,r3_multi_short,r3_multi_short__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,0.98231161,0.98231161,1.00000000,0.01768839,0.01768839,0.98231161
etaf,binary,False,TEM,TMEM,TEM/TMEM,r3_multi_short,r3_multi_short__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.92528147,0.92528147,1.00000000,0.07471853,0.07471853,0.92528147
etaf,binary,False,TEM,TMEM,TEM/TMEM,r3_multi_short,r3_multi_short__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.86148008,0.86148008,1.00000000,0.13851992,0.13851992,0.86148008
etaf,binary,False,TEM,TMEM,TEM/TMEM,r3_multi_short,r3_multi_short__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000
etaf,binary,False,TEM,TMEM,TEM/TMEM,r3_multi_short,r3_multi_short__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000
etaf,binary,False,TEM,TMEM,TEM/TMEM,r4_two_close,r4_two_close__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
etaf,binary,False,TEM,TMEM,TEM/TMEM,r4_two_close,r4_two_close__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.94915254,0.94915254,1.00000000,0.05084746,0.05084746,0.94915254
etaf,binary,False,TEM,TMEM,TEM/TMEM,r4_two_close,r4_two_close__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.91449814,0.91449814,1.00000000,0.08550186,0.08550186,0.91449814
etaf,binary,False,TEM,TMEM,TEM/TMEM,r4_two_close,r4_two_close__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.89655172,0.89655172,1.00000000,0.10344828,0.10344828,0.89655172
etaf,binary,False,TEM,TMEM,TEM/TMEM,r4_two_close,r4_two_close__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.88311688,0.88311688,1.00000000,0.11688312,0.11688312,0.88311688
etaf,binary,False,TEM,TMEM,TEM/TMEM,r4_two_close,r4_two_close__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.87116564,0.87116564,1.00000000,0.12883436,0.12883436,0.87116564
etaf,binary,False,TEM,TMEM,TEM/TMEM,r4_two_close,r4_two_close__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,0.96907216,0.96907216,1.00000000,0.03092784,0.03092784,0.96907216
etaf,binary,False,TEM,TMEM,TEM/TMEM,r4_two_close,r4_two_close__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.93617021,0.93617021,1.00000000,0.06382979,0.06382979,0.93617021
